market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1789398000,False,0.5838793338793339,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789735500,False,0.5486236033111033,medium,2,0.6602227199999999,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789736400,False,0.6496528996528996,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789737300,False,0.652949317011817,high,2,0.95,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789738200,False,0.46157094594594594,medium,2,3.0839999999999996,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789739100,False,0.6036523536523536,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789740000,False,0.45863771645021645,medium,2,1.0752,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789740900,False,0.16730041730041728,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789742700,False,0.4226921726921727,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789744500,False,0.7832670332670333,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789745400,False,0.4629749473499473,medium,1,0.923968094533504,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789746300,False,0.5747036606411606,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789748100,False,0.6218775593775594,high,2,1.139831616,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789751700,False,0.7178331943956944,high,1,1.48275816,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789752600,False,0.7722172253422254,high,1,-4.208795894477184,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789753500,False,0.707088378963379,high,1,0.990556738394256,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789754400,False,0.7308622542997543,high,1,0.8560488,LOCAL_RECORDED sell fills; settlement PnL may be absent
